STATIONS_ID;MESS_DATUM;QN_4;TT_TER;RF_TER;eor
       4336;2024101006;    9;   11.8;  92.0;eor
       4336;2024101012;    9;   13.7;  81.0;eor
       4336;2024101018;    9;   11.7;  94.0;eor
       4336;2024101106;    9;    7.2;  97.0;eor
       4336;2024101112;    9;   10.9;  75.0;eor
       4336;2024101118;    9;    7.1;  93.0;eor
       4336;2024101206;    9;    4.8;  94.0;eor
       4336;2024101212;    9;   12.1;  69.0;eor
       4336;2024101218;    9;   12.8;  83.0;eor
       4336;2024101306;    9;    9.1;  81.0;eor
       4336;2024101312;    9;   11.6;  51.0;eor
       4336;2024101318;    9;    6.1;  84.0;eor
       4336;2024101406;    9;    6.6;  84.0;eor
       4336;2024101412;    9;   10.5;  90.0;eor
       4336;2024101418;    9;   10.5;  95.0;eor
       4336;2024101506;    9;    9.9; 100.0;eor
       4336;2024101512;    9;   10.8;  93.0;eor
       4336;2024101518;    9;   10.9;  98.0;eor
       4336;2024101606;    9;   12.1;  95.0;eor
       4336;2024101612;    9;   15.5;  84.0;eor
       4336;2024101618;    9;   12.6;  91.0;eor
       4336;2024101706;    9;   15.4;  91.0;eor
       4336;2024101712;    9;   17.6;  88.0;eor
       4336;2024101718;    9;   16.3;  93.0;eor
       4336;2024101806;    9;   11.8;  97.0;eor
       4336;2024101812;    9;   14.4;  92.0;eor
       4336;2024101818;    9;   14.0;  97.0;eor
       4336;2024101906;    9;   13.0;  96.0;eor
       4336;2024101912;    9;   14.4;  87.0;eor
       4336;2024101918;    9;   12.3;  92.0;eor
       4336;2024102006;    9;    8.4; 100.0;eor
       4336;2024102012;    9;   14.9;  81.0;eor
       4336;2024102018;    9;   14.2;  87.0;eor
       4336;2024102106;    9;   12.4;  91.0;eor
       4336;2024102112;    9;   21.2;  62.0;eor
       4336;2024102118;    9;   16.4;  78.0;eor
       4336;2024102206;    9;   14.9;  85.0;eor
       4336;2024102212;    9;   15.2;  73.0;eor
       4336;2024102218;    9;   10.9;  82.0;eor
       4336;2024102306;    9;    5.9;  94.0;eor
       4336;2024102312;    9;   14.1;  65.0;eor
       4336;2024102318;    9;   10.2;  79.0;eor
       4336;2024102406;    9;    8.1;  96.0;eor
       4336;2024102412;    9;   13.4;  79.0;eor
       4336;2024102418;    9;   10.8;  90.0;eor
       4336;2024102506;    9;   10.1;  97.0;eor
       4336;2024102512;    9;   19.7;  66.0;eor
       4336;2024102518;    9;   13.6;  85.0;eor
       4336;2024102606;    9;    9.3;  98.0;eor
       4336;2024102612;    9;   11.9;  85.0;eor
       4336;2024102618;    9;    9.6;  95.0;eor
       4336;2024102706;    9;    9.9; 100.0;eor
       4336;2024102712;    9;   15.6;  78.0;eor
       4336;2024102718;    9;   12.5;  91.0;eor
       4336;2024102806;    9;   10.6;  99.0;eor
       4336;2024102812;    9;   16.6;  77.0;eor
       4336;2024102818;    9;   13.4;  92.0;eor
       4336;2024102906;    9;   10.6;  99.0;eor
       4336;2024102912;    9;   11.7;  95.0;eor
       4336;2024102918;    9;    9.0;  96.0;eor
       4336;2024103006;    9;    9.1;  99.0;eor
       4336;2024103012;    9;    9.2;  98.0;eor
       4336;2024103018;    9;    9.6;  98.0;eor
       4336;2024103106;    9;    9.6;  96.0;eor
       4336;2024103112;    9;   10.6;  92.0;eor
       4336;2024103118;    9;    9.8;  96.0;eor
       4336;2024110106;    9;    8.2;  93.0;eor
       4336;2024110112;    9;    8.7;  93.0;eor
       4336;2024110118;    9;    8.1;  89.0;eor
       4336;2024110206;    9;    8.4;  90.0;eor
       4336;2024110212;    9;   10.5;  79.0;eor
       4336;2024110218;    9;    9.8;  84.0;eor
       4336;2024110306;    9;    9.1;  83.0;eor
       4336;2024110312;    9;   11.2;  71.0;eor
       4336;2024110318;    9;    7.1;  91.0;eor
       4336;2024110406;    9;    5.5;  96.0;eor
       4336;2024110412;    9;    7.9;  80.0;eor
       4336;2024110418;    9;    4.3;  95.0;eor
       4336;2024110506;    9;    4.8;  99.0;eor
       4336;2024110512;    9;    8.1;  95.0;eor
       4336;2024110518;    9;    8.2;  98.0;eor
       4336;2024110606;    9;    7.6;  99.0;eor
       4336;2024110612;    9;    8.8;  97.0;eor
       4336;2024110618;    9;    8.1;  99.0;eor
       4336;2024110706;    9;    3.6;  95.0;eor
       4336;2024110712;    9;    4.5;  88.0;eor
       4336;2024110718;    9;    5.3;  91.0;eor
       4336;2024110806;    9;    4.9;  95.0;eor
       4336;2024110812;    9;    6.1;  93.0;eor
       4336;2024110818;    9;    6.0;  95.0;eor
       4336;2024110906;    9;    7.1;  97.0;eor
       4336;2024110912;    9;    9.6;  89.0;eor
       4336;2024110918;    9;    7.8;  97.0;eor
       4336;2024111006;    9;    4.0;  99.0;eor
       4336;2024111012;    9;    5.4;  98.0;eor
       4336;2024111018;    9;    5.3;  99.0;eor
       4336;2024111106;    9;    4.2;  99.0;eor
       4336;2024111112;    9;    6.3;  98.0;eor
       4336;2024111118;    9;    5.2;  98.0;eor
       4336;2024111206;    9;    5.2;  98.0;eor
       4336;2024111212;    9;    6.1;  91.0;eor
       4336;2024111218;    9;    5.8;  86.0;eor
       4336;2024111306;    9;    4.3;  81.0;eor
       4336;2024111312;    9;    5.6;  78.0;eor
       4336;2024111318;    9;    3.9;  92.0;eor
       4336;2024111406;    9;    4.5;  97.0;eor
       4336;2024111412;    9;    7.3;  97.0;eor
       4336;2024111418;    9;    7.5;  99.0;eor
       4336;2024111506;    9;    5.7;  92.0;eor
       4336;2024111512;    9;    7.1;  75.0;eor
       4336;2024111518;    9;    6.1;  84.0;eor
       4336;2024111606;    9;   -0.6;  98.0;eor
       4336;2024111612;    9;    5.0;  78.0;eor
       4336;2024111618;    9;    3.0;  95.0;eor
       4336;2024111706;    9;    2.0;  89.0;eor
       4336;2024111712;    9;    3.1;  95.0;eor
       4336;2024111718;    9;    4.5;  94.0;eor
       4336;2024111806;    9;    5.7;  94.0;eor
       4336;2024111812;    9;    7.0;  95.0;eor
       4336;2024111818;    9;    7.5;  97.0;eor
       4336;2024111906;    9;    7.9;  95.0;eor
       4336;2024111912;    9;    8.5;  95.0;eor
       4336;2024111918;    9;    7.9;  93.0;eor
       4336;2024112006;    9;    1.7;  92.0;eor
       4336;2024112012;    9;    3.5;  66.0;eor
       4336;2024112018;    9;    1.5;  76.0;eor
       4336;2024112106;    9;   -0.2;  86.0;eor
       4336;2024112112;    9;    0.8;  80.0;eor
       4336;2024112118;    9;   -0.4;  85.0;eor
       4336;2024112206;    9;   -2.4;  85.0;eor
       4336;2024112212;    9;   -0.1;  86.0;eor
       4336;2024112218;    9;    0.9;  90.0;eor
       4336;2024112306;    9;    1.0;  89.0;eor
       4336;2024112312;    9;    3.5;  70.0;eor
       4336;2024112318;    9;    4.7;  55.0;eor
       4336;2024112406;    9;   10.8;  73.0;eor
       4336;2024112412;    9;   15.8;  60.0;eor
       4336;2024112418;    9;   15.0;  60.0;eor
       4336;2024112506;    9;   15.2;  56.0;eor
       4336;2024112512;    9;   17.1;  52.0;eor
       4336;2024112518;    9;   12.2;  93.0;eor
       4336;2024112606;    9;    7.8;  95.0;eor
       4336;2024112612;    9;    9.0;  86.0;eor
       4336;2024112618;    9;    7.6;  92.0;eor
       4336;2024112706;    9;    6.4;  94.0;eor
       4336;2024112712;    9;   10.2;  79.0;eor
       4336;2024112718;    9;    9.3;  86.0;eor
       4336;2024112806;    9;    4.8;  84.0;eor
       4336;2024112812;    9;    6.5;  74.0;eor
       4336;2024112818;    9;    3.4;  82.0;eor
       4336;2024112906;    9;   -1.9;  95.0;eor
       4336;2024112912;    9;    5.4;  79.0;eor
       4336;2024112918;    9;    2.5;  86.0;eor
       4336;2024113006;    9;   -1.9;  94.0;eor
       4336;2024113012;    9;    3.2;  79.0;eor
       4336;2024113018;    9;   -2.1;  93.0;eor
       4336;2024120106;    9;   -2.0;  97.0;eor
       4336;2024120112;    9;   -0.2;  99.0;eor
       4336;2024120118;    9;   -0.2;  99.0;eor
       4336;2024120206;    9;    6.8;  91.0;eor
       4336;2024120212;    9;    8.9;  91.0;eor
       4336;2024120218;    9;    8.7;  96.0;eor
       4336;2024120306;    9;    4.8;  89.0;eor
       4336;2024120312;    9;    4.9;  96.0;eor
       4336;2024120318;    9;    4.3;  95.0;eor
       4336;2024120406;    9;    0.1;  98.0;eor
       4336;2024120412;    9;   -999;-999;eor
       4336;2024120418;    9;    0.6;  96.0;eor
       4336;2024120506;    9;    0.0;  88.0;eor
       4336;2024120512;    9;    2.2;  81.0;eor
       4336;2024120518;    9;    1.9;  96.0;eor
       4336;2024120606;    9;    6.1;  78.0;eor
       4336;2024120612;    9;    7.1;  66.0;eor
       4336;2024120618;    9;    5.4;  77.0;eor
       4336;2024120706;    9;    5.8;  85.0;eor
       4336;2024120712;    9;    7.3;  94.0;eor
       4336;2024120718;    9;    5.8;  84.0;eor
       4336;2024120806;    9;    3.2;  98.0;eor
       4336;2024120812;    9;    4.6;  92.0;eor
       4336;2024120818;    9;    3.7;  89.0;eor
       4336;2024120906;    9;    3.1;  85.0;eor
       4336;2024120912;    9;    3.5;  80.0;eor
       4336;2024120918;    9;    2.9;  79.0;eor
       4336;2024121006;    9;    2.6;  90.0;eor
       4336;2024121012;    9;    3.7;  78.0;eor
       4336;2024121018;    9;    3.2;  87.0;eor
       4336;2024121106;    9;    1.7;  92.0;eor
       4336;2024121112;    9;    2.5;  85.0;eor
       4336;2024121118;    9;    0.9;  91.0;eor
       4336;2024121206;    9;   -0.2;  87.0;eor
       4336;2024121212;    9;   -0.1;  90.0;eor
       4336;2024121218;    9;    0.3;  84.0;eor
       4336;2024121306;    9;    0.4;  84.0;eor
       4336;2024121312;    9;    1.6;  79.0;eor
       4336;2024121318;    9;    0.1;  86.0;eor
       4336;2024121406;    9;   -3.1;  95.0;eor
       4336;2024121412;    9;   -1.5;  97.0;eor
       4336;2024121418;    9;   -0.6;  95.0;eor
       4336;2024121506;    9;    1.2;  91.0;eor
       4336;2024121512;    9;    3.3;  93.0;eor
       4336;2024121518;    9;    4.0;  96.0;eor
       4336;2024121606;    9;    5.0;  98.0;eor
       4336;2024121612;    9;    6.1;  97.0;eor
       4336;2024121618;    9;    6.2;  94.0;eor
       4336;2024121706;    9;    4.7;  98.0;eor
       4336;2024121712;    9;    4.8;  93.0;eor
       4336;2024121718;    9;    4.3;  98.0;eor
       4336;2024121806;    9;    5.5;  87.0;eor
       4336;2024121812;    9;    9.5;  70.0;eor
       4336;2024121818;    9;    9.6;  79.0;eor
       4336;2024121906;    9;    8.6;  96.0;eor
       4336;2024121912;    9;   10.3;  86.0;eor
       4336;2024121918;    9;    3.8;  89.0;eor
       4336;2024122006;    9;    2.1;  89.0;eor
       4336;2024122012;    9;    2.5;  84.0;eor
       4336;2024122018;    9;    2.4;  85.0;eor
       4336;2024122106;    9;    2.9;  95.0;eor
       4336;2024122112;    9;    4.8;  93.0;eor
       4336;2024122118;    9;    4.9;  96.0;eor
       4336;2024122206;    9;    6.2;  91.0;eor
       4336;2024122212;    9;    4.2;  78.0;eor
       4336;2024122218;    9;    1.7;  85.0;eor
       4336;2024122306;    9;    0.2;  98.0;eor
       4336;2024122312;    9;    3.7;  83.0;eor
       4336;2024122318;    9;    3.1;  90.0;eor
       4336;2024122406;    9;    2.4;  92.0;eor
       4336;2024122412;    9;    3.4;  79.0;eor
       4336;2024122418;    9;    2.8;  91.0;eor
       4336;2024122506;    9;    2.7;  98.0;eor
       4336;2024122512;    9;    5.4;  88.0;eor
       4336;2024122518;    9;    3.4;  98.0;eor
       4336;2024122606;    9;    1.1;  91.0;eor
       4336;2024122612;    9;    5.2;  72.0;eor
       4336;2024122618;    9;    2.7;  78.0;eor
       4336;2024122706;    9;   -0.7;  85.0;eor
       4336;2024122712;    9;    3.6;  61.0;eor
       4336;2024122718;    9;   -0.2;  86.0;eor
       4336;2024122806;    9;   -4.6;  93.0;eor
       4336;2024122812;    9;    2.2;  74.0;eor
       4336;2024122818;    9;   -0.8;  86.0;eor
       4336;2024122906;    9;   -2.7;  97.0;eor
       4336;2024122912;    9;   -2.0;  95.0;eor
       4336;2024122918;    9;   -1.0;  92.0;eor
       4336;2024123006;    9;   -1.7;  96.0;eor
       4336;2024123012;    9;   -1.8;  96.0;eor
       4336;2024123018;    9;   -2.2;  98.0;eor
       4336;2024123106;    9;   -3.0;  97.0;eor
       4336;2024123112;    9;   -2.1;  96.0;eor
       4336;2024123118;    9;   -2.0;  96.0;eor
       4336;2025010106;    9;   -1.4;  95.0;eor
       4336;2025010112;    9;    2.7;  77.0;eor
       4336;2025010118;    9;    3.3;  72.0;eor
       4336;2025010206;    9;    4.1;  83.0;eor
       4336;2025010212;    9;    0.5;  97.0;eor
       4336;2025010218;    9;    0.3;  96.0;eor
       4336;2025010306;    9;   -0.4;  92.0;eor
       4336;2025010312;    9;    0.0;  73.0;eor
       4336;2025010318;    9;   -1.9;  84.0;eor
       4336;2025010406;    9;   -2.9;  97.0;eor
       4336;2025010412;    9;   -0.4;  82.0;eor
       4336;2025010418;    9;   -1.7;  93.0;eor
       4336;2025010506;    9;    1.6;  99.0;eor
       4336;2025010512;    9;    8.2;  94.0;eor
       4336;2025010518;    9;    9.8;  84.0;eor
       4336;2025010606;    9;   10.0;  72.0;eor
       4336;2025010612;    9;   13.4;  59.0;eor
       4336;2025010618;    9;    7.5;  75.0;eor
       4336;2025010706;    9;    3.8;  76.0;eor
       4336;2025010712;    9;    5.1;  65.0;eor
       4336;2025010718;    9;    4.8;  64.0;eor
       4336;2025010806;    9;    2.2;  94.0;eor
       4336;2025010812;    9;    1.5;  92.0;eor
       4336;2025010818;    9;    0.6;  97.0;eor
       4336;2025010906;    9;    8.7;  91.0;eor
       4336;2025010912;    9;    9.5;  92.0;eor
       4336;2025010918;    9;    1.3;  81.0;eor
       4336;2025011006;    9;    0.4;  90.0;eor
       4336;2025011012;    9;    1.1;  83.0;eor
       4336;2025011018;    9;   -1.3;  96.0;eor
       4336;2025011106;    9;   -3.7;  95.0;eor
       4336;2025011112;    9;    1.0;  82.0;eor
       4336;2025011118;    9;   -2.1;  89.0;eor
       4336;2025011206;    9;    0.0;  80.0;eor
       4336;2025011212;    9;    1.4;  64.0;eor
       4336;2025011218;    9;    0.3;  70.0;eor
       4336;2025011306;    9;   -4.9;  89.0;eor
       4336;2025011312;    9;   -0.4;  70.0;eor
       4336;2025011318;    9;   -3.2;  78.0;eor
       4336;2025011406;    9;   -5.1;  83.0;eor
       4336;2025011412;    9;    0.2;  63.0;eor
       4336;2025011418;    9;   -2.1;  80.0;eor
       4336;2025011506;    9;   -0.7;  96.0;eor
       4336;2025011512;    9;    1.9;  90.0;eor
       4336;2025011518;    9;    3.3;  94.0;eor
       4336;2025011606;    9;    1.9;  89.0;eor
       4336;2025011612;    9;    5.2;  70.0;eor
       4336;2025011618;    9;    1.1;  85.0;eor
       4336;2025011706;    9;   -0.7;  96.0;eor
       4336;2025011712;    9;   -0.3;  91.0;eor
       4336;2025011718;    9;   -0.1;  88.0;eor
       4336;2025011806;    9;   -0.2;  84.0;eor
       4336;2025011812;    9;    0.9;  78.0;eor
       4336;2025011818;    9;   -1.3;  88.0;eor
       4336;2025011906;    9;   -3.8;  95.0;eor
       4336;2025011912;    9;   -0.3;  81.0;eor
       4336;2025011918;    9;   -2.3;  94.0;eor
       4336;2025012006;    9;   -2.9;  95.0;eor
       4336;2025012012;    9;   -2.4;  95.0;eor
       4336;2025012018;    9;   -2.3;  98.0;eor
       4336;2025012106;    9;   -3.8;  98.0;eor
       4336;2025012112;    9;   -2.7;  95.0;eor
       4336;2025012118;    9;   -2.9;  96.0;eor
       4336;2025012206;    9;   -4.0;  93.0;eor
       4336;2025012212;    9;   -0.3;  95.0;eor
       4336;2025012218;    9;    2.2;  96.0;eor
       4336;2025012306;    9;    3.5;  92.0;eor
       4336;2025012312;    9;    2.9;  82.0;eor
       4336;2025012318;    9;    3.8;  83.0;eor
       4336;2025012406;    9;    4.8;  76.0;eor
       4336;2025012412;    9;    8.1;  61.0;eor
       4336;2025012418;    9;    8.8;  65.0;eor
       4336;2025012506;    9;   10.5;  73.0;eor
       4336;2025012512;    9;   12.4;  73.0;eor
       4336;2025012518;    9;    8.6;  98.0;eor
       4336;2025012606;    9;    4.3;  80.0;eor
       4336;2025012612;    9;    3.4;  78.0;eor
       4336;2025012618;    9;    5.9;  68.0;eor
       4336;2025012706;    9;   10.1;  75.0;eor
       4336;2025012712;    9;   11.1;  75.0;eor
       4336;2025012718;    9;    9.6;  78.0;eor
       4336;2025012806;    9;    6.4;  79.0;eor
       4336;2025012812;    9;    8.0;  63.0;eor
       4336;2025012818;    9;    6.3;  84.0;eor
       4336;2025012906;    9;    6.1;  85.0;eor
       4336;2025012912;    9;    7.5;  75.0;eor
       4336;2025012918;    9;    6.4;  79.0;eor
       4336;2025013006;    9;    6.1;  72.0;eor
       4336;2025013012;    9;    8.9;  69.0;eor
       4336;2025013018;    9;    6.9;  87.0;eor
       4336;2025013106;    9;   -1.6;  99.0;eor
       4336;2025013112;    9;    3.3;  72.0;eor
       4336;2025013118;    9;    0.1;  83.0;eor
       4336;2025020106;    9;   -1.8;  88.0;eor
       4336;2025020112;    9;    2.7;  67.0;eor
       4336;2025020118;    9;    1.2;  72.0;eor
       4336;2025020206;    9;   -3.4;  89.0;eor
       4336;2025020212;    9;    1.5;  78.0;eor
       4336;2025020218;    9;   -1.0;  91.0;eor
       4336;2025020306;    9;   -4.6;  94.0;eor
       4336;2025020312;    9;   -2.2;  96.0;eor
       4336;2025020318;    9;   -2.4;  93.0;eor
       4336;2025020406;    9;   -3.6;  90.0;eor
       4336;2025020412;    9;   -2.0;  87.0;eor
       4336;2025020418;    9;   -2.6;  93.0;eor
       4336;2025020506;    9;   -3.1;  96.0;eor
       4336;2025020512;    9;   -0.2;  96.0;eor
       4336;2025020518;    9;    1.5;  97.0;eor
       4336;2025020606;    9;    1.0;  89.0;eor
       4336;2025020612;    9;    0.4;  89.0;eor
       4336;2025020618;    9;    1.1;  77.0;eor
       4336;2025020706;    9;    2.0;  74.0;eor
       4336;2025020712;    9;    3.5;  70.0;eor
       4336;2025020718;    9;    1.9;  77.0;eor
       4336;2025020806;    9;    0.4;  81.0;eor
       4336;2025020812;    9;    4.9;  65.0;eor
       4336;2025020818;    9;    2.9;  75.0;eor
       4336;2025020906;    9;   -0.3;  90.0;eor
       4336;2025020912;    9;    3.9;  81.0;eor
       4336;2025020918;    9;    2.4;  88.0;eor
       4336;2025021006;    9;    0.5;  94.0;eor
       4336;2025021012;    9;    3.1;  96.0;eor
       4336;2025021018;    9;    3.8;  96.0;eor
       4336;2025021106;    9;    2.3;  89.0;eor
       4336;2025021112;    9;    5.6;  71.0;eor
       4336;2025021118;    9;    5.4;  90.0;eor
       4336;2025021206;    9;    4.2;  98.0;eor
       4336;2025021212;    9;    4.4;  98.0;eor
       4336;2025021218;    9;    4.0;  96.0;eor
       4336;2025021306;    9;    1.2;  95.0;eor
       4336;2025021312;    9;    3.9;  71.0;eor
       4336;2025021318;    9;    2.4;  77.0;eor
       4336;2025021406;    9;   -3.0;  75.0;eor
       4336;2025021412;    9;    0.7;  75.0;eor
       4336;2025021418;    9;    0.1;  77.0;eor
       4336;2025021506;    9;   -0.9;  73.0;eor
       4336;2025021512;    9;    0.8;  67.0;eor
       4336;2025021518;    9;   -0.7;  78.0;eor
       4336;2025021606;    9;   -1.5;  84.0;eor
       4336;2025021612;    9;   -0.6;  83.0;eor
       4336;2025021618;    9;   -0.2;  76.0;eor
       4336;2025021706;    9;   -4.8;  82.0;eor
       4336;2025021712;    9;    1.7;  59.0;eor
       4336;2025021718;    9;   -1.2;  70.0;eor
       4336;2025021806;    9;   -4.8;  78.0;eor
       4336;2025021812;    9;    2.2;  54.0;eor
       4336;2025021818;    9;   -0.6;  65.0;eor
       4336;2025021906;    9;   -4.1;  70.0;eor
       4336;2025021912;    9;    0.7;  60.0;eor
       4336;2025021918;    9;   -0.3;  70.0;eor
       4336;2025022006;    9;    1.0;  79.0;eor
       4336;2025022012;    9;    7.9;  83.0;eor
       4336;2025022018;    9;   11.4;  72.0;eor
       4336;2025022106;    9;    7.3;  95.0;eor
       4336;2025022112;    9;   14.0;  67.0;eor
       4336;2025022118;    9;    9.3;  79.0;eor
       4336;2025022206;    9;   10.0;  68.0;eor
       4336;2025022212;    9;   10.3;  82.0;eor
       4336;2025022218;    9;   11.6;  76.0;eor
       4336;2025022306;    9;    2.7;  99.0;eor
       4336;2025022312;    9;   11.9;  70.0;eor
       4336;2025022318;    9;    9.6;  71.0;eor
       4336;2025022406;    9;    7.4;  80.0;eor
       4336;2025022412;    9;   10.7;  76.0;eor
       4336;2025022418;    9;   10.0;  83.0;eor
       4336;2025022506;    9;    5.5;  97.0;eor
       4336;2025022512;    9;    8.5;  92.0;eor
       4336;2025022518;    9;    7.9;  95.0;eor
       4336;2025022606;    9;    5.4;  94.0;eor
       4336;2025022612;    9;    6.7;  74.0;eor
       4336;2025022618;    9;    5.1;  70.0;eor
       4336;2025022706;    9;    3.9;  95.0;eor
       4336;2025022712;    9;    5.8;  79.0;eor
       4336;2025022718;    9;    3.2;  91.0;eor
       4336;2025022806;    9;    3.2;  93.0;eor
       4336;2025022812;    9;    5.1;  80.0;eor
       4336;2025022818;    9;    3.2;  83.0;eor
       4336;2025030106;    9;    1.4;  91.0;eor
       4336;2025030112;    9;    4.9;  69.0;eor
       4336;2025030118;    9;    4.7;  73.0;eor
       4336;2025030206;    9;   -0.2;  85.0;eor
       4336;2025030212;    9;    7.1;  56.0;eor
       4336;2025030218;    9;    5.1;  65.0;eor
       4336;2025030306;    9;   -0.3;  81.0;eor
       4336;2025030312;    9;    9.2;  41.0;eor
       4336;2025030318;    9;    5.6;  38.0;eor
       4336;2025030406;    9;    1.2;  68.0;eor
       4336;2025030412;    9;   11.2;  35.0;eor
       4336;2025030418;    9;    8.7;  36.0;eor
       4336;2025030506;    9;   -0.5;  75.0;eor
       4336;2025030512;    9;   12.8;  34.0;eor
       4336;2025030518;    9;    9.8;  42.0;eor
       4336;2025030606;    9;    1.5;  82.0;eor
       4336;2025030612;    9;   13.9;  44.0;eor
       4336;2025030618;    9;   11.5;  45.0;eor
       4336;2025030706;    9;    5.7;  66.0;eor
       4336;2025030712;    9;   15.3;  34.0;eor
       4336;2025030718;    9;   11.6;  44.0;eor
       4336;2025030806;    9;    3.5;  77.0;eor
       4336;2025030812;    9;   15.3;  37.0;eor
       4336;2025030818;    9;    9.5;  48.0;eor
       4336;2025030906;    9;    5.0;  72.0;eor
       4336;2025030912;    9;   16.3;  36.0;eor
       4336;2025030918;    9;   13.9;  37.0;eor
       4336;2025031006;    9;    6.6;  60.0;eor
       4336;2025031012;    9;   11.4;  68.0;eor
       4336;2025031018;    9;    8.5;  92.0;eor
       4336;2025031106;    9;    6.4;  97.0;eor
       4336;2025031112;    9;    9.0;  82.0;eor
       4336;2025031118;    9;    8.9;  76.0;eor
       4336;2025031206;    9;    4.2;  86.0;eor
       4336;2025031212;    9;    5.5;  74.0;eor
       4336;2025031218;    9;    4.5;  75.0;eor
       4336;2025031306;    9;    1.6;  83.0;eor
       4336;2025031312;    9;    0.8;  93.0;eor
       4336;2025031318;    9;    0.6;  96.0;eor
       4336;2025031406;    9;    0.0;  97.0;eor
       4336;2025031412;    9;    3.4;  76.0;eor
       4336;2025031418;    9;    4.2;  71.0;eor
       4336;2025031506;    9;    1.4;  76.0;eor
       4336;2025031512;    9;    4.5;  67.0;eor
       4336;2025031518;    9;    5.3;  63.0;eor
       4336;2025031606;    9;    1.3;  80.0;eor
       4336;2025031612;    9;    7.5;  54.0;eor
       4336;2025031618;    9;    5.1;  50.0;eor
       4336;2025031706;    9;    0.1;  71.0;eor
       4336;2025031712;    9;    6.6;  52.0;eor
       4336;2025031718;    9;    3.6;  57.0;eor
       4336;2025031806;    9;   -1.1;  54.0;eor
       4336;2025031812;    9;    7.1;  29.0;eor
       4336;2025031818;    9;    6.0;  37.0;eor
       4336;2025031906;    9;   -1.4;  62.0;eor
       4336;2025031912;    9;   14.0;  33.0;eor
       4336;2025031918;    9;   10.9;  42.0;eor
       4336;2025032006;    9;    5.9;  63.0;eor
       4336;2025032012;    9;   16.0;  32.0;eor
       4336;2025032018;    9;   14.3;  46.0;eor
       4336;2025032106;    9;    6.3;  70.0;eor
       4336;2025032112;    9;   19.7;  30.0;eor
       4336;2025032118;    9;   16.3;  42.0;eor
       4336;2025032206;    9;    9.3;  87.0;eor
       4336;2025032212;    9;   17.7;  47.0;eor
       4336;2025032218;    9;   13.2;  65.0;eor
       4336;2025032306;    9;    9.7;  80.0;eor
       4336;2025032312;    9;   13.2;  63.0;eor
       4336;2025032318;    9;   12.2;  55.0;eor
       4336;2025032406;    9;    7.0;  86.0;eor
       4336;2025032412;    9;   16.0;  44.0;eor
       4336;2025032418;    9;   13.3;  50.0;eor
       4336;2025032506;    9;    5.5;  93.0;eor
       4336;2025032512;    9;   15.2;  49.0;eor
       4336;2025032518;    9;   12.9;  50.0;eor
       4336;2025032606;    9;    7.7;  81.0;eor
       4336;2025032612;    9;    8.9;  78.0;eor
       4336;2025032618;    9;    7.9;  67.0;eor
       4336;2025032706;    9;    4.9;  78.0;eor
       4336;2025032712;    9;   13.0;  50.0;eor
       4336;2025032718;    9;   11.6;  50.0;eor
       4336;2025032806;    9;    2.4;  82.0;eor
       4336;2025032812;    9;   12.7;  43.0;eor
       4336;2025032818;    9;   12.9;  48.0;eor
       4336;2025032906;    9;    8.1;  79.0;eor
       4336;2025032912;    9;   12.6;  51.0;eor
       4336;2025032918;    9;   10.9;  41.0;eor
       4336;2025033006;    9;    1.2;  82.0;eor
       4336;2025033012;    9;    7.6;  87.0;eor
       4336;2025033018;    9;    9.5;  74.0;eor
       4336;2025033106;    9;    3.5;  80.0;eor
       4336;2025033112;    9;   10.7;  47.0;eor
       4336;2025033118;    9;    9.3;  46.0;eor
       4336;2025040106;    9;    3.6;  75.0;eor
       4336;2025040112;    9;    7.8;  57.0;eor
       4336;2025040118;    9;   10.3;  46.0;eor
       4336;2025040206;    9;    5.9;  71.0;eor
       4336;2025040212;    9;   14.9;  42.0;eor
       4336;2025040218;    9;   14.4;  43.0;eor
       4336;2025040306;    9;    7.2;  71.0;eor
       4336;2025040312;    9;   17.2;  43.0;eor
       4336;2025040318;    9;   14.8;  50.0;eor
       4336;2025040406;    9;    8.3;  62.0;eor
       4336;2025040412;    9;   20.1;  30.0;eor
       4336;2025040418;    9;   16.7;  42.0;eor
       4336;2025040506;    9;   10.3;  62.0;eor
       4336;2025040512;    9;   20.0;  28.0;eor
       4336;2025040518;    9;   18.6;  34.0;eor
       4336;2025040606;    9;    4.3;  54.0;eor
       4336;2025040612;    9;    9.7;  25.0;eor
       4336;2025040618;    9;    8.3;  27.0;eor
       4336;2025040706;    9;    1.0;  55.0;eor
       4336;2025040712;    9;   10.7;  30.0;eor
       4336;2025040718;    9;   10.3;  35.0;eor
       4336;2025040806;    9;    3.8;  57.0;eor
       4336;2025040812;    9;   13.2;  33.0;eor
       4336;2025040818;    9;   11.8;  40.0;eor
       4336;2025040906;    9;    5.7;  61.0;eor
       4336;2025040912;    9;   15.2;  30.0;eor
       4336;2025040918;    9;   13.9;  40.0;eor
       4336;2025041006;    9;    5.3;  74.0;eor
       4336;2025041012;    9;   11.5;  46.0;eor
       4336;2025041018;    9;   10.9;  57.0;eor
       4336;2025041106;    9;    3.6;  84.0;eor
       4336;2025041112;    9;   16.3;  38.0;eor
       4336;2025041118;    9;   17.0;  40.0;eor
       4336;2025041206;    9;    8.3;  60.0;eor
       4336;2025041212;    9;   22.2;  24.0;eor
       4336;2025041218;    9;   19.5;  38.0;eor
